Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary,Ancestors
21065809,OMOP262022,varenicline 1 MG Oral Tablet [Champix] Box of 14,Branded Drug Box,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
36275218,OMOP3126093,varenicline 1 MG Oral Tablet [Champix] Box of 140,Branded Drug Box,Standard,9/30/2017,12/30/2099,0,"8,960",0,"7,010",Drug,RxNorm Extension,
36260938,OMOP3111813,varenicline 1 MG Oral Tablet [Champix] Box of 140 by Pfizer,Marketed Product,Standard,9/30/2017,12/30/2099,"8,960","8,960","7,010","7,010",Drug,RxNorm Extension,
21055999,OMOP262023,varenicline 1 MG Oral Tablet [Champix] Box of 14 by Mawdsley-Brooks,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21124528,OMOP262024,varenicline 1 MG Oral Tablet [Champix] Box of 14 by Pfizer,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
40736436,OMOP4720791,varenicline 1 MG Oral Tablet [Champix] Box of 14 by Sigma,Marketed Product,Standard,6/3/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21026597,OMOP262025,varenicline 1 MG Oral Tablet [Champix] Box of 14 by Sigma-Tau,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21114923,OMOP262028,varenicline 1 MG Oral Tablet [Champix] Box of 14 by Waymade,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21026598,OMOP262029,varenicline 1 MG Oral Tablet [Champix] Box of 28,Branded Drug Box,Standard,8/23/2017,12/30/2099,0,"1,200",0,820,Drug,RxNorm Extension,
41256751,OMOP2454713,varenicline 1 MG Oral Tablet [Champix] Box of 28 by Eurim-Pharm,Marketed Product,Standard,8/23/2017,12/30/2099,150,150,110,110,Drug,RxNorm Extension,
41225865,OMOP2423827,varenicline 1 MG Oral Tablet [Champix] Box of 28 by Kohlpharma,Marketed Product,Standard,8/23/2017,12/30/2099,40,40,40,40,Drug,RxNorm Extension,
21065810,OMOP262030,varenicline 1 MG Oral Tablet [Champix] Box of 28 by Mawdsley-Brooks,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41038108,OMOP2236070,varenicline 1 MG Oral Tablet [Champix] Box of 28 by Orifarm Leverkus,Marketed Product,Standard,8/23/2017,12/30/2099,50,50,40,40,Drug,RxNorm Extension,
21095257,OMOP262031,varenicline 1 MG Oral Tablet [Champix] Box of 28 by Pfizer,Marketed Product,Standard,8/23/2017,12/30/2099,960,960,630,630,Drug,RxNorm Extension,
40736435,OMOP4720792,varenicline 1 MG Oral Tablet [Champix] Box of 28 by Sigma,Marketed Product,Standard,6/3/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21065811,OMOP262032,varenicline 1 MG Oral Tablet [Champix] Box of 28 by Sigma-Tau,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21173867,OMOP262033,varenicline 1 MG Oral Tablet [Champix] Box of 28 by Waymade,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21124529,OMOP262034,varenicline 1 MG Oral Tablet [Champix] Box of 56,Branded Drug Box,Standard,8/23/2017,12/30/2099,110,"3,470",80,"2,140",Drug,RxNorm Extension,
41319211,OMOP2517173,varenicline 1 MG Oral Tablet [Champix] Box of 56 by Cc,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21065812,OMOP262039,varenicline 1 MG Oral Tablet [Champix] Box of 56 by DE,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41132181,OMOP2330143,varenicline 1 MG Oral Tablet [Champix] Box of 56 by Emra-Med,Marketed Product,Standard,8/23/2017,12/30/2099,160,160,120,120,Drug,RxNorm Extension,
41100854,OMOP2298816,varenicline 1 MG Oral Tablet [Champix] Box of 56 by Eurim-Pharm,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41100852,OMOP2298814,varenicline 1 MG Oral Tablet [Champix] Box of 56 by Gerke,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41007032,OMOP2204994,varenicline 1 MG Oral Tablet [Champix] Box of 56 by Kohlpharma,Marketed Product,Standard,8/23/2017,12/30/2099,130,130,100,100,Drug,RxNorm Extension,
21095258,OMOP262035,varenicline 1 MG Oral Tablet [Champix] Box of 56 by Mawdsley-Brooks,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41225863,OMOP2423825,varenicline 1 MG Oral Tablet [Champix] Box of 56 by Orifarm Leverkus,Marketed Product,Standard,8/23/2017,12/30/2099,170,170,110,110,Drug,RxNorm Extension,
21075746,OMOP262036,varenicline 1 MG Oral Tablet [Champix] Box of 56 by Pfizer,Marketed Product,Standard,8/23/2017,12/30/2099,"2,900","2,900","1,730","1,730",Drug,RxNorm Extension,
21075747,OMOP262037,varenicline 1 MG Oral Tablet [Champix] Box of 56 by Waymade,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21144364,OMOP262021,varenicline 1 MG Oral Tablet [Champix] by DE,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21065808,OMOP262017,varenicline 1 MG Oral Tablet [Champix] by Mawdsley-Brooks,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21075745,OMOP262018,varenicline 1 MG Oral Tablet [Champix] by Pfizer,Marketed Product,Standard,8/23/2017,12/30/2099,"26,640","26,640","9,280","9,280",Drug,RxNorm Extension,
40736437,OMOP4720790,varenicline 1 MG Oral Tablet [Champix] by Sigma,Marketed Product,Standard,6/3/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21114922,OMOP262019,varenicline 1 MG Oral Tablet [Champix] by Sigma-Tau,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21173866,OMOP262020,varenicline 1 MG Oral Tablet [Champix] by Waymade,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
19124311,637190,varenicline 1 MG Oral Tablet [Chantix],Branded Drug,Standard,7/8/2006,12/30/2099,"5,132,210","19,604,570","1,689,390","9,270,200",Drug,RxNorm,
44059623,OMOP1054254,varenicline 1 MG Oral Tablet [Gd-Varenicline],Branded Drug,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
44074691,OMOP1069322,varenicline 1 MG Oral Tablet [Gd-Varenicline] by Pfizer,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
43183159,OMOP485543,varenicline Delayed Release Oral Tablet,Clinical Drug Form,Standard,8/23/2017,12/30/2099,0,"8,650",0,"6,660",Drug,RxNorm Extension,
43161256,OMOP485545,varenicline Delayed Release Oral Tablet [Champix],Branded Drug Form,Standard,8/23/2017,12/30/2099,400,"8,650",370,"6,660",Drug,RxNorm Extension,
702083,2572362,varenicline Inhalant Product,Clinical Dose Group,Classification,1/2/2022,12/30/2099,0,"121,180",0,"41,600",Drug,RxNorm,
702084,2572363,varenicline Nasal Product,Clinical Dose Group,Classification,1/2/2022,12/30/2099,0,"121,180",0,"41,600",Drug,RxNorm,
702085,2572364,varenicline Nasal Spray,Clinical Drug Form,Standard,1/2/2022,12/30/2099,0,"121,180",0,"41,600",Drug,RxNorm,
702091,2572370,varenicline Nasal Spray [Tyrvaya],Branded Drug Form,Standard,1/2/2022,12/30/2099,0,"119,330",0,"40,820",Drug,RxNorm,
36220537,1164567,varenicline Oral Product,Clinical Dose Group,Classification,7/31/2016,12/30/2099,0,"22,751,270",0,"10,857,640",Drug,RxNorm,
40133797,636670,varenicline Oral Tablet,Clinical Drug Form,Standard,7/8/2006,12/30/2099,"15,770","22,751,270","12,820","10,857,640",Drug,RxNorm,
21075744,OMOP261993,varenicline Oral Tablet [Champix],Branded Drug Form,Standard,8/23/2017,12/30/2099,"18,680","437,060","11,480","174,170",Drug,RxNorm Extension,
40133798,637187,varenicline Oral Tablet [Chantix],Branded Drug Form,Standard,7/8/2006,12/30/2099,"1,180","20,339,270",490,"9,664,170",Drug,RxNorm,
44030454,OMOP1025085,varenicline Oral Tablet [Gd-Varenicline],Branded Drug Form,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
36220538,1164568,varenicline Pill,Clinical Dose Group,Classification,7/31/2016,12/30/2099,0,"22,751,270",0,"10,857,640",Drug,RxNorm,
